,origin,vectors_redux,target
711,s3a://vivianorsprojet8/dataset/Blueberry/r_148_100.jpg,"[-0.390668421221433, -13.953636869430035, -13.982229002561228, 6.547917642402195, 2.864244176108243, 1.349696820414655, 2.906506939968173, 3.184034360657991, 1.400798020291269, 3.890295951262943]",Blueberry
712,s3a://vivianorsprojet8/dataset/Blueberry/153_100.jpg,"[-15.439008525447035, 4.268457991248371, -0.362066661772512, -2.994573472659898, -1.651193158244591, -0.509298116774059, 1.210527780798731, 0.253897348191783, 0.11804787972598701, -0.374676365695896]",Blueberry
713,s3a://vivianorsprojet8/dataset/Blueberry/203_100.jpg,"[-14.625300547720883, 4.719022410626802, -1.5937570030002202, -3.07542475668926, -2.792865274077535, -0.350664072338542, 2.491184017390675, 0.726103861019457, 0.17091186980755602, 0.28689549688473104]",Blueberry
714,s3a://vivianorsprojet8/dataset/Blueberry/40_100.jpg,"[-14.790327428825604, 2.922829362484105, 0.359850298791126, -1.6670117603175312, -1.707722925807285, -0.9686652161826941, 0.181613570587617, -0.9916707665083411, -0.18051998750799503, -0.5868559683208721]",Blueberry
715,s3a://vivianorsprojet8/dataset/Blueberry/164_100.jpg,"[-14.818265406724317, 3.829674452756039, -1.2442030478161001, -2.676420125866632, -1.198997319263907, 0.115049922543711, 0.7451542359229091, 0.44197152392839506, 0.36364551215010205, 0.08142141553448601]",Blueberry
716,s3a://vivianorsprojet8/dataset/Blueberry/228_100.jpg,"[-13.959196500697706, 3.785784520238813, -0.060485101726221006, -2.442965859407687, -2.7148260055672413, -0.148332270365892, 0.600876211084244, 0.037950213468248006, 0.00019026910898834772, 0.42557122046031204]",Blueberry
717,s3a://vivianorsprojet8/dataset/Blueberry/29_100.jpg,"[-15.609422646510033, 3.913556111090808, -0.17915426705172902, -2.481669027560031, -0.756994188155751, -1.152461511125954, 1.406889882425325, -0.7230000241030611, 0.251232653184279, -0.339925005425532]",Blueberry
718,s3a://vivianorsprojet8/dataset/Blueberry/r_13_100.jpg,"[-1.863858762734595, -12.888318119728849, -6.678986683898897, 3.962076140417654, -1.590521019738345, -0.7704467994067691, -0.41264086989584703, -1.679405625163304, -1.338653297766435, -1.927942844192255]",Blueberry
719,s3a://vivianorsprojet8/dataset/Blueberry/107_100.jpg,"[-14.570158620280624, 3.240480413595964, -1.318663043243042, -1.8797279549630161, -1.077975147278365, 0.348918214126727, 0.40145010976882, -0.48052012216993106, 0.401149487974564, -0.22159968367752803]",Blueberry
720,s3a://vivianorsprojet8/dataset/Blueberry/122_100.jpg,"[-14.937255992207616, 4.14768127116859, -1.208571138657311, -2.509725345196561, -0.7138343715705221, 0.580854258101139, 1.1839276354452681, -0.34239235877016605, 1.093867329565724, -0.129085776842525]",Blueberry
721,s3a://vivianorsprojet8/dataset/Blueberry/28_100.jpg,"[-15.764230235732601, 3.798394076305562, -0.009778273381799001, -2.42100438705942, -0.626613862237228, -1.064192144662232, 1.396508231369886, -0.6401293315658031, 0.268936873427015, -0.240027097818711]",Blueberry
722,s3a://vivianorsprojet8/dataset/Blueberry/r_126_100.jpg,"[-2.8975224176541383, -16.105625631701734, -3.110469808129549, 3.33714381752983, 3.132962762137298, -1.742408668619197, -2.898975135883851, -0.584353378047456, 1.184470054436345, -0.29031901440760804]",Blueberry
723,s3a://vivianorsprojet8/dataset/Blueberry/205_100.jpg,"[-14.548530251823932, 4.645517140121745, -0.584324012716641, -2.665547651176939, -2.883775825539984, -0.35604292795631803, 2.43069943192187, 0.5581929681140411, 0.116884720186175, 0.217897860446393]",Blueberry
724,s3a://vivianorsprojet8/dataset/Blueberry/173_100.jpg,"[-14.37805576863338, 3.696676289580977, -1.956191584100433, -2.303428695360528, -0.693694517411309, 0.45933179498408205, 1.139037952949159, 0.519911031634065, 0.7893853714424731, 0.670064241798193]",Blueberry
725,s3a://vivianorsprojet8/dataset/Blueberry/r_149_100.jpg,"[-0.381658147010953, -13.834665776942604, -14.006736884505353, 6.526216716436682, 2.66883406356616, 1.46577025576371, 3.094269259338532, 3.091039364444821, 1.471054415405489, 3.854111949059336]",Blueberry
726,s3a://vivianorsprojet8/dataset/Blueberry/r_151_100.jpg,"[-0.324748349176994, -13.769379498970556, -14.009845079165107, 6.519133521546675, 2.40136663888427, 1.6798833649611762, 3.380438887677336, 2.923402974238477, 1.5621553165045952, 3.765489835607675]",Blueberry
727,s3a://vivianorsprojet8/dataset/Blueberry/211_100.jpg,"[-14.231353012908198, 4.567814024232381, -0.610269880982102, -2.932567084020981, -2.882141889769615, -0.7067658084607481, 1.9542187127772581, 0.204146312583065, 0.047810996971867005, -0.344738276797434]",Blueberry
728,s3a://vivianorsprojet8/dataset/Blueberry/61_100.jpg,"[-14.698696249112782, 2.810113310444975, -1.706395564370674, -2.002744650525563, -0.38859004722288304, -0.6960012596427241, -0.073917372684851, -0.737626848743808, 0.30108051080704, -0.5649893334478371]",Blueberry
729,s3a://vivianorsprojet8/dataset/Blueberry/128_100.jpg,"[-15.382108962484654, 4.215199583967133, 0.230630660595206, -2.368704828485048, -1.281917052054912, 0.67627117792679, 1.5889652236540601, -0.044711618211632005, 0.884530658453174, 0.615787797097614]",Blueberry
730,s3a://vivianorsprojet8/dataset/Blueberry/129_100.jpg,"[-15.467081096926638, 4.196442699043709, 0.35710206858140403, -2.3840771391999542, -1.405479960511137, 0.6311171689461791, 1.5581941018527181, -0.044840080669065, 0.823661036790535, 0.6599595672081151]",Blueberry
731,s3a://vivianorsprojet8/dataset/Blueberry/179_100.jpg,"[-14.307999598168529, 3.900558268085512, -2.793597819022292, -2.635208985896911, -1.207195047223271, 0.8595054717620421, 1.78219391649123, 0.724683823068723, 1.12063793057543, 1.1211818337929351]",Blueberry
732,s3a://vivianorsprojet8/dataset/Blueberry/224_100.jpg,"[-13.884452532961564, 3.758742835012672, 0.08487149155917101, -2.550405238224998, -2.734261102837165, -0.105054038251121, 0.5601818780397061, 0.10114989504672801, 0.07245553528844001, 0.19667024128493601]",Blueberry
733,s3a://vivianorsprojet8/dataset/Blueberry/229_100.jpg,"[-13.947733816472132, 3.817668245816236, -0.08071240098221501, -2.501099490753515, -2.731043609419454, -0.055858851124027005, 0.552777046574059, 0.14092912304025101, -0.025186638357393, 0.512635011019804]",Blueberry
734,s3a://vivianorsprojet8/dataset/Blueberry/43_100.jpg,"[-14.492219607080377, 2.423902644820635, 0.9096932517305951, -1.087997562790806, -1.822349965921124, -0.7629882545250011, -0.16826118502984602, -1.011313627895707, -0.30730711070140904, -0.3874206577845]",Blueberry
735,s3a://vivianorsprojet8/dataset/Blueberry/r_137_100.jpg,"[-1.4136625239503, -15.245090287330646, -10.6699575001446, 5.522891521389781, 3.68151302389583, -0.538856192160383, -0.045650681531678006, 2.23540613358449, 0.8943927220666621, 2.044919476817314]",Blueberry
736,s3a://vivianorsprojet8/dataset/Blueberry/184_100.jpg,"[-14.439867879599056, 4.139355951229887, -2.380520413300164, -2.744424368369224, -1.564337526631496, 1.009082669122549, 2.1416479174815652, 0.8928369292147761, 1.14285735778712, 1.45190396033491]",Blueberry
737,s3a://vivianorsprojet8/dataset/Blueberry/196_100.jpg,"[-14.770844796930534, 4.557274121618072, -1.9214012190237701, -3.013588945187061, -2.587000959188442, 0.36244302446513005, 2.669402461723614, 1.1976796777129701, 0.41025348562489306, 1.082763924425102]",Blueberry
738,s3a://vivianorsprojet8/dataset/Blueberry/42_100.jpg,"[-14.673405406921802, 2.7291248298468602, 0.5119022466430581, -1.39730142942215, -1.51892053145478, -0.9764038190092411, -0.11970740619425801, -0.8623645603785821, -0.076895689661097, -0.6581825590393491]",Blueberry
739,s3a://vivianorsprojet8/dataset/Blueberry/133_100.jpg,"[-15.683314471977067, 4.325778297966493, 0.8687026312317461, -2.350349110835997, -1.724956983033163, 0.711141679794365, 1.702253630911257, 0.320339851093075, 0.6312972474232561, 0.9902816587614771]",Blueberry
740,s3a://vivianorsprojet8/dataset/Blueberry/62_100.jpg,"[-14.764667658020745, 2.784973775120574, -1.5353771736134392, -1.924037325768271, -0.26012132025538504, -0.7645823754295661, -0.077921764540979, -0.798191399252634, 0.298753641952533, -0.551153433602671]",Blueberry
741,s3a://vivianorsprojet8/dataset/Blueberry/135_100.jpg,"[-15.661912781426464, 4.388512360839383, 0.6458162845021851, -2.374841636370468, -1.5883308508144491, 0.57097890299604, 1.542433247211193, 0.19628073028835902, 0.616954556603967, 0.764305545888318]",Blueberry
742,s3a://vivianorsprojet8/dataset/Blueberry/198_100.jpg,"[-14.808526887826865, 4.592492211030698, -1.777258100292568, -3.136923389283736, -2.684433830297491, 0.5121651159325641, 2.546691206451556, 1.332804883604805, 0.399530950813523, 1.073445755405759]",Blueberry
743,s3a://vivianorsprojet8/dataset/Blueberry/94_100.jpg,"[-14.878457966615638, 3.886478136021449, -1.664796256341885, -2.391453191221899, -0.57062841438103, -0.42473344562483906, 0.538933350619059, -0.8776834441493161, 0.331334699673594, -0.772954583994029]",Blueberry
744,s3a://vivianorsprojet8/dataset/Blueberry/258_100.jpg,"[-15.89316384925468, 4.721078288037712, -2.058817312034121, -5.086326860630836, -1.250395514770942, -0.8916128562845941, -0.20931510585111401, 1.48539319502343, -0.35686951778685405, 0.003914374012873]",Blueberry
745,s3a://vivianorsprojet8/dataset/Blueberry/124_100.jpg,"[-15.026234982080407, 4.190685625185591, -0.938283842460195, -2.438923121749818, -0.835065991375535, 0.48655668350916703, 1.337158039357821, -0.416485153527519, 1.065322468982739, -0.008455509506308]",Blueberry
746,s3a://vivianorsprojet8/dataset/Blueberry/165_100.jpg,"[-14.748262435214764, 3.778902973747421, -0.9875370008574751, -2.468452986570074, -0.7845713443707101, 0.042969974477584, 0.6271657272922511, 0.26636538906281704, 0.47256618575734805, 0.086564496783134]",Blueberry
747,s3a://vivianorsprojet8/dataset/Blueberry/248_100.jpg,"[-14.982648242421792, 4.339637438411544, -1.774920574462982, -3.947243979782621, -2.322560237652095, -0.601681075458667, -0.06671018843387501, 1.148508012588788, -0.5544513380052261, 0.49089913486808406]",Blueberry
748,s3a://vivianorsprojet8/dataset/Blueberry/131_100.jpg,"[-15.526192969208989, 4.304165244634086, 0.109529511344312, -2.536403950952801, -1.4259796755954741, 0.9263192971674341, 1.460176944010031, 0.13515342747901002, 0.9192082892135871, 0.793463502643581]",Blueberry
749,s3a://vivianorsprojet8/dataset/Blueberry/166_100.jpg,"[-14.790700774301346, 3.719806696617492, -1.572149715528942, -2.646373483700986, -1.01325626095604, 0.06335629561041001, 0.770735283363952, 0.413181861500622, 0.42225724119092706, 0.184897034776338]",Blueberry
750,s3a://vivianorsprojet8/dataset/Blueberry/175_100.jpg,"[-14.22593853298899, 3.601329404120826, -1.929535755964841, -2.1537845661283352, -0.46175146594792105, 1.134283574821115, 0.867528110589022, 0.6808389523000631, 1.212457899138503, 1.087916419582764]",Blueberry
751,s3a://vivianorsprojet8/dataset/Blueberry/255_100.jpg,"[-15.491817019430068, 4.35971699955467, -0.8026091269197511, -3.952850464265251, -2.144652333355564, -0.809692061948019, -0.21347461340655802, 1.274669240147957, -0.6993554909389901, 0.512082246302084]",Blueberry
752,s3a://vivianorsprojet8/dataset/Blueberry/66_100.jpg,"[-14.789625213865907, 2.873735090359652, -1.6879915624187891, -2.010323319364119, 0.0005240017324022704, -0.284118168780616, 0.07591583708687201, -0.7501312420142121, 0.6644707953475391, -0.19613173901405]",Blueberry
753,s3a://vivianorsprojet8/dataset/Blueberry/r_12_100.jpg,"[-1.714548436947183, -12.764754250735887, -7.041325380144849, 4.215989571767818, -1.339910691519548, -1.468295914321217, -0.806143772447596, -1.543618840742603, -1.959019486207728, -2.053906879119824]",Blueberry
754,s3a://vivianorsprojet8/dataset/Blueberry/180_100.jpg,"[-14.303102179366942, 3.873397590692687, -3.149601438345956, -2.6904242529520452, -0.955424632051987, 0.610905791775295, 1.6623292195620452, 0.461364536701088, 1.187686045363143, 0.9328275658604521]",Blueberry
755,s3a://vivianorsprojet8/dataset/Blueberry/256_100.jpg,"[-15.729461227624453, 4.645463891100898, -1.253998169078321, -4.493480068604487, -1.534513537648016, -0.8747396290254771, -0.284055073322444, 1.272302156339421, -0.464865406692252, 0.22640926704869602]",Blueberry
756,s3a://vivianorsprojet8/dataset/Blueberry/r_141_100.jpg,"[-0.924795929861369, -14.708316663025673, -12.542733960852077, 6.147612588305434, 3.568688274289578, 0.127632972623326, 1.150435070123234, 2.980305951762881, 0.952494813963017, 3.038798032138939]",Blueberry
757,s3a://vivianorsprojet8/dataset/Blueberry/r_15_100.jpg,"[-2.119520283895665, -12.865203617069467, -5.271952344445966, 3.5781112967417332, -1.7104520203790252, -1.208062701065667, -1.065659406333491, -2.259113517960723, -1.488848228015452, -2.331211921337874]",Blueberry
758,s3a://vivianorsprojet8/dataset/Blueberry/106_100.jpg,"[-14.776387502712183, 3.568615762832772, -2.012097150697534, -2.559952396689615, -0.43833619362505305, 0.23455610785879702, 0.36659720673120805, -0.49918953005158906, 0.6328830625887201, -0.6023401116998951]",Blueberry
759,s3a://vivianorsprojet8/dataset/Blueberry/140_100.jpg,"[-15.74710475552554, 4.38814784759166, 0.5681553370832491, -2.591863204590209, -1.693177685967864, -0.18972907426198402, 1.704377187596299, 0.12857128285834102, 0.307258290913464, 0.32374808892094303]",Blueberry
760,s3a://vivianorsprojet8/dataset/Blueberry/152_100.jpg,"[-15.517437604707844, 4.315014123819731, -0.144107017038275, -2.900366933709466, -1.707421283222466, -0.629325958926075, 1.264313605282785, 0.535106634187133, 0.148273790907895, -0.33425136278571904]",Blueberry
761,s3a://vivianorsprojet8/dataset/Blueberry/155_100.jpg,"[-15.3206428356008, 4.309841915770392, -0.682585904708075, -3.01248702076198, -1.6897859096884642, -0.535193040936165, 1.208335775354815, 0.27561305762522703, 0.073873862771185, -0.405762795667011]",Blueberry
762,s3a://vivianorsprojet8/dataset/Blueberry/156_100.jpg,"[-15.200986230007253, 4.159938923180835, -1.2478190821239221, -3.013226636276779, -1.399474732793378, -0.712809684849356, 0.939585161712819, 0.035829043524799, 0.13037241939886202, -0.653804726456351]",Blueberry
763,s3a://vivianorsprojet8/dataset/Blueberry/254_100.jpg,"[-15.497616138105652, 4.3225975444484295, -0.8966365208850011, -4.051939976081972, -2.217630965491785, -0.4965639205883, -0.24726087113693201, 1.435196843275449, -0.611094461746701, 0.651834360444974]",Blueberry
764,s3a://vivianorsprojet8/dataset/Blueberry/r_10_100.jpg,"[-1.4961328914527812, -12.611977674045042, -8.184076524169784, 4.682295034524194, -1.224987141425603, -1.627608428935267, -0.5674566529859161, -1.07094502873819, -2.321542623308592, -1.8784053100320932]",Blueberry
765,s3a://vivianorsprojet8/dataset/Blueberry/r_125_100.jpg,"[-2.985595335974365, -16.169751596161813, -2.523953731856745, 2.981279378504424, 2.948229287075231, -1.122583972280438, -2.628790394649461, -0.6292787077943871, 1.644465729416431, -0.09852976041600801]",Blueberry
766,s3a://vivianorsprojet8/dataset/Blueberry/144_100.jpg,"[-15.713801115983, 4.289762405227857, 1.007485846030605, -2.419086212688151, -1.468047338083546, -0.126885632205734, 1.3195884312838801, 0.22967203853115703, 0.289341594873241, 0.19004623657601302]",Blueberry
767,s3a://vivianorsprojet8/dataset/Blueberry/161_100.jpg,"[-14.903906755510377, 4.07821594929802, -1.330228856723527, -2.83049187810174, -1.30031945044714, -0.073867669520356, 0.7821170462854471, 0.30032050960571705, 0.31038270591509204, -0.22004290769200102]",Blueberry
768,s3a://vivianorsprojet8/dataset/Blueberry/72_100.jpg,"[-14.8374180416117, 2.995346134985727, -0.9221924076042131, -1.6491949794225742, -0.008801952085559001, -0.49600276537884, 0.345025798240852, -0.7341309572019621, 0.51470111310425, 0.082960482695854]",Blueberry
769,s3a://vivianorsprojet8/dataset/Blueberry/172_100.jpg,"[-14.49415467283007, 3.6292466315514753, -1.847940776878818, -2.3273124927446, -0.6380690035998331, 0.43711694525286604, 1.008068783078693, 0.48283142227652304, 0.7726217743308831, 0.6320977865802081]",Blueberry
770,s3a://vivianorsprojet8/dataset/Blueberry/47_100.jpg,"[-14.491435430379727, 2.261843141476998, 0.305135379313681, -1.172868572465059, -1.5257824030547842, -0.9699603759319371, -0.49035042708861604, -0.9724423751334311, -0.456155134573532, -0.64077013993483]",Blueberry
771,s3a://vivianorsprojet8/dataset/Blueberry/101_100.jpg,"[-14.708889570675332, 3.862385931794466, -2.0489915632366342, -2.5248102365750382, -0.7732855998328351, 0.11734294762765402, 0.39153045238316503, -0.6558073458239251, 0.535016111167681, -0.6432130362631521]",Blueberry
772,s3a://vivianorsprojet8/dataset/Blueberry/159_100.jpg,"[-15.038375616243867, 4.088849236573294, -0.46687865002509504, -2.709353269327941, -1.510892400361787, -0.253877256773204, 0.9558724379115021, 0.29861249184953603, 0.15473025203898402, -0.23750914482131802]",Blueberry
773,s3a://vivianorsprojet8/dataset/Blueberry/87_100.jpg,"[-14.829155836371848, 3.418288921637537, -0.050666498501968006, -1.352597210874515, -0.45979726958979006, -0.253490337624979, 0.473353619832295, -0.6009466744257691, 0.18185873070602002, -0.21651951959125001]",Blueberry
774,s3a://vivianorsprojet8/dataset/Blueberry/r_8_100.jpg,"[-1.290966137622418, -12.673877023290858, -9.45554858475383, 5.089212649690837, -1.08976729410523, -1.131965122275394, 0.15100746540047502, -0.476692323225665, -2.129546405003736, -1.3289940155625541]",Blueberry
775,s3a://vivianorsprojet8/dataset/Blueberry/150_100.jpg,"[-15.60798041875957, 4.333090343077586, 0.16226037441562102, -2.91098705616312, -1.655322787261798, -0.562744445559574, 1.302170417993754, 0.265578972071203, 0.08376244157514501, -0.28311168852315904]",Blueberry
776,s3a://vivianorsprojet8/dataset/Blueberry/162_100.jpg,"[-14.90059989290254, 3.961759282541651, -1.382300515471655, -2.825303994338835, -1.110465794126048, -0.0634563552704, 0.6508256735097041, 0.30095570777749203, 0.340066427703898, -0.200173941581644]",Blueberry
777,s3a://vivianorsprojet8/dataset/Blueberry/158_100.jpg,"[-15.173718687404799, 4.186290302632049, -1.150608852537097, -3.073426631136063, -1.529685063799459, -0.525471751990085, 1.030890308572151, 0.232688327285819, 0.08706417489748501, -0.488220380146174]",Blueberry
778,s3a://vivianorsprojet8/dataset/Blueberry/182_100.jpg,"[-14.353721323113124, 4.014877551232786, -3.016034979602729, -2.75569164572755, -1.098422098395495, 0.684069549466318, 1.886673407681429, 0.5532687293196871, 1.246857834405032, 1.141381706391796]",Blueberry
779,s3a://vivianorsprojet8/dataset/Blueberry/252_100.jpg,"[-15.325124495878308, 4.309754995563382, -0.7028235247841561, -3.7574415102840373, -2.144858003686654, -0.23581936799941103, -0.46003412416778605, 1.365831307585956, -0.5579703462795821, 0.695475155430026]",Blueberry
780,s3a://vivianorsprojet8/dataset/Blueberry/89_100.jpg,"[-14.793905401548834, 3.521098956604931, -0.46990255378195905, -1.580042841992737, -0.808475101326641, -0.383721548891431, 0.518383857723688, -0.7053100952908491, 0.10210503814279001, -0.324903794648081]",Blueberry
781,s3a://vivianorsprojet8/dataset/Blueberry/267_100.jpg,"[-15.848713354181825, 3.8620427744245163, -0.21125395969101401, -3.914672793805615, -1.185400428459638, -1.686340841931804, -0.42967064787097803, 0.9245516050033831, -0.963170671309113, -0.23480634986620702]",Blueberry
782,s3a://vivianorsprojet8/dataset/Blueberry/80_100.jpg,"[-14.856115670253661, 3.099189552606361, 1.060871595615218, -0.7872616985606841, -0.6070971633477621, -0.33743044050963605, 0.8554860372635751, -0.36567397901227905, 0.11704189582094301, 0.5053694277710991]",Blueberry
783,s3a://vivianorsprojet8/dataset/Blueberry/95_100.jpg,"[-14.650213910364995, 3.5893723325141202, -1.141952391419222, -1.781641965944612, -1.2634438848197451, -0.368172385955752, 0.606712291662943, -0.9515745401502351, 0.158053402448074, -0.45773475491006005]",Blueberry
784,s3a://vivianorsprojet8/dataset/Blueberry/154_100.jpg,"[-15.392462221357517, 4.141576632913431, -0.46926214750772005, -2.8448274596272833, -1.158878220977894, -0.30918405257105, 0.7820097089068161, 0.187807767544161, 0.29268354219908405, -0.44778248904469703]",Blueberry
785,s3a://vivianorsprojet8/dataset/Blueberry/r_128_100.jpg,"[-2.600883360367428, -16.07395095933617, -4.702921182408393, 3.739591521390997, 3.298274321393476, -1.702185054328765, -2.5376539189389122, -0.009976020214033, 1.028050671836303, -0.017388731739089003]",Blueberry
786,s3a://vivianorsprojet8/dataset/Blueberry/112_100.jpg,"[-14.677636114349115, 3.5653604295898402, -1.9183574621912411, -2.389405742333659, -0.158183351480705, 0.29395848693250204, 0.40167892973908004, -0.561236213942492, 0.7706836226443551, -0.661874815446669]",Blueberry
787,s3a://vivianorsprojet8/dataset/Blueberry/183_100.jpg,"[-14.358881976787357, 4.148535134277198, -2.503159707483849, -2.714011047655935, -1.582475673777292, 0.9659953450412281, 2.109908512755948, 0.822811771178454, 1.133356821181886, 1.38664744996394]",Blueberry
788,s3a://vivianorsprojet8/dataset/Blueberry/86_100.jpg,"[-14.782003066298511, 3.190161346525987, 0.600559631928951, -0.9230317949944681, -0.5997733358429811, -0.43736447590851, 0.5867301246875141, -0.591314962365257, 0.021494786271590002, 0.023072712223483]",Blueberry
789,s3a://vivianorsprojet8/dataset/Blueberry/r_130_100.jpg,"[-2.247044460176387, -16.029148705643212, -6.12873417332572, 4.131390075663535, 3.477674677670064, -1.7401383587309511, -2.304863385541018, 0.5247332948211031, 0.7993198195726291, 0.298722457560811]",Blueberry
790,s3a://vivianorsprojet8/dataset/Blueberry/102_100.jpg,"[-14.708387189472285, 3.783853450609644, -2.02823505914776, -2.484000609257646, -0.603876320497009, -0.021538111684966003, 0.342585613622427, -0.734516361948865, 0.47984272387005705, -0.734395324239111]",Blueberry
791,s3a://vivianorsprojet8/dataset/Blueberry/99_100.jpg,"[-14.589278967554003, 3.8927367612375203, -2.345386197702105, -2.490953433946602, -0.5003737374539491, -0.25699878165523404, 0.294508034466739, -0.9186932721742651, 0.486649105676396, -0.902871501936897]",Blueberry
792,s3a://vivianorsprojet8/dataset/Blueberry/104_100.jpg,"[-14.72835772200803, 3.689510944131106, -2.037595046009688, -2.533587542256494, -0.5590171953952281, 0.10812718962743101, 0.321134701485003, -0.62537612310065, 0.553815828960164, -0.636552389252201]",Blueberry
793,s3a://vivianorsprojet8/dataset/Blueberry/126_100.jpg,"[-15.207716566398261, 4.17980456872039, -0.147617341459161, -2.384170812222304, -1.168326493307527, 0.6895071642845091, 1.475271120436688, -0.1234357936098, 0.9694748293557641, 0.408250313840252]",Blueberry
794,s3a://vivianorsprojet8/dataset/Blueberry/76_100.jpg,"[-14.8609476727912, 2.949256623534806, 0.43120494528845904, -0.9140325508275331, -0.273750239397901, -0.446164575646854, 0.572405797883221, -0.6695262158720471, 0.296170579259384, 0.398871493577486]",Blueberry
795,s3a://vivianorsprojet8/dataset/Blueberry/r_135_100.jpg,"[-1.73186985617062, -15.62099020793602, -9.728931727691887, 5.013358947733813, 3.596460691891511, 0.095315611106093, 0.233883479116603, 1.99291003322256, 1.613526036052153, 2.080846600397738]",Blueberry
796,s3a://vivianorsprojet8/dataset/Blueberry/176_100.jpg,"[-14.355802894714147, 3.781328385250604, -2.910195331036972, -2.792661246956384, -1.01450777722377, 1.188938279551755, 1.423927131372608, 0.9851721031736481, 1.160885013721852, 1.133260414998378]",Blueberry
797,s3a://vivianorsprojet8/dataset/Blueberry/259_100.jpg,"[-15.86908446776576, 4.545087794060584, -0.99999405165965, -4.484989545412434, -1.355055417723584, -1.054767271218556, -0.277568783957908, 1.223142764498175, -0.5411780867182521, 0.06367477153048]",Blueberry
798,s3a://vivianorsprojet8/dataset/Blueberry/261_100.jpg,"[-16.024963672529328, 4.3600429623081265, -0.9177106410131121, -4.615512726658086, -1.1281515423020951, -1.006315989765581, -0.451116378808586, 1.398670219805013, -0.558227877215668, 0.05579423718834001]",Blueberry
799,s3a://vivianorsprojet8/dataset/Blueberry/120_100.jpg,"[-14.873103110308605, 4.148816615502271, -1.960908731620212, -2.748294139374594, -0.83815729387041, 0.245990580129219, 1.239754143836029, -0.37177450225317504, 0.9069180230208511, -0.491351778313435]",Blueberry
800,s3a://vivianorsprojet8/dataset/Blueberry/121_100.jpg,"[-14.830770291451628, 4.1564971276288905, -1.4188949951286831, -2.541489032718105, -0.701037426202964, 0.621096636986981, 1.099070784379379, -0.33495078774296805, 1.097666280342165, -0.230867141969184]",Blueberry
801,s3a://vivianorsprojet8/dataset/Blueberry/44_100.jpg,"[-14.5244959370049, 2.351075173680544, 1.1616744393221121, -0.92537763078528, -1.591369896660876, -0.483646832804466, -0.389810679323563, -1.030227589073718, -0.212263578092201, -0.398314110072559]",Blueberry
802,s3a://vivianorsprojet8/dataset/Blueberry/79_100.jpg,"[-14.896823458230417, 3.214005408000647, -0.519943571642248, -1.4939210826991791, -0.46708551857330305, -0.292489891069516, 0.581703505666286, -0.44122071889109704, 0.341046899163018, 0.20923549376121503]",Blueberry
803,s3a://vivianorsprojet8/dataset/Blueberry/253_100.jpg,"[-15.412956099678093, 4.283886146061154, -0.5944112615872591, -3.7872984609099163, -2.169189537371659, -0.179467019484459, -0.47162096240587204, 1.424655835840662, -0.5396239093695171, 0.7315954704457741]",Blueberry
804,s3a://vivianorsprojet8/dataset/Blueberry/46_100.jpg,"[-14.574574343528312, 2.237990112694424, 0.452969575235092, -1.236349825513994, -1.6430166182900692, -0.8651289141850501, -0.49636063179798207, -0.9193546147319631, -0.426860541083501, -0.548366127843549]",Blueberry
805,s3a://vivianorsprojet8/dataset/Blueberry/r_9_100.jpg,"[-1.415626046181804, -12.686612674201204, -8.742213984871821, 4.870866554017611, -1.1876863845828, -1.148649654063367, 0.078024264835096, -0.7148820720493121, -1.997002523312759, -1.5292711295880461]",Blueberry
806,s3a://vivianorsprojet8/dataset/Blueberry/227_100.jpg,"[-13.894318118886384, 3.842261263244559, -0.067693747415851, -2.413619720070918, -2.798375350021277, -0.207937006407264, 0.6926751694810841, -0.05509212710905, -0.007831184798922001, 0.29263639591171203]",Blueberry
807,s3a://vivianorsprojet8/dataset/Blueberry/251_100.jpg,"[-15.29811671964913, 4.7753176746680825, -1.950566744682828, -4.505987956974494, -1.816036097253852, -0.5773308976586671, -0.20520140654285102, 1.273861391862573, -0.37236303720811403, 0.170570194770638]",Blueberry
808,s3a://vivianorsprojet8/dataset/Blueberry/63_100.jpg,"[-14.679423375470678, 2.8375546686194753, -1.4602295541352681, -1.7955601957296699, -0.264113615463814, -0.8116038728950561, 0.066295533973474, -0.90641257416569, 0.300327817729704, -0.546955729797177]",Blueberry
809,s3a://vivianorsprojet8/dataset/Blueberry/160_100.jpg,"[-15.015226023425546, 4.037573658131955, -1.104585248981431, -2.860135360224327, -1.244205627204473, -0.10295571315600001, 0.697468864351645, 0.34852690540902204, 0.273429161730875, -0.251854378044012]",Blueberry
810,s3a://vivianorsprojet8/dataset/Blueberry/146_100.jpg,"[-15.668823839323311, 4.242842506043584, -0.015586374650959002, -2.8369926390505342, -1.518392961224647, -0.338815344756072, 1.221559352016383, 0.23952943635387403, 0.291034570576921, -0.044963066602278]",Blueberry
811,s3a://vivianorsprojet8/dataset/Blueberry/148_100.jpg,"[-15.621497675340484, 4.259332521456669, 0.34510925022960304, -2.702621979734103, -1.263221100623993, -0.35565697363617405, 0.9898422480330561, 0.086883513558657, 0.317597450527552, -0.24039010057933802]",Blueberry
812,s3a://vivianorsprojet8/dataset/Blueberry/149_100.jpg,"[-15.603954091014154, 4.38125522564007, 0.201006234051496, -2.86227966804283, -1.726605353303428, -0.531036192426242, 1.372844262407105, 0.25316374030835503, 0.10422644391442201, -0.22210092482581703]",Blueberry
